1,46
1,129
2,309
2,129
2,86
2,188
3,303
3,279
3,41
3,120
5,192
5,180
5,110
5,163
6,81
6,383
6,216
6,351
7,390
7,188
7,268
7,330
8,334
8,158
8,312
8,41
9,298
9,73
9,262
9,12
10,325
10,27
10,55
10,130
12,221
12,78
12,42
13,215
13,234
13,240
13,354
14,310
14,355
14,10
14,287
15,180
15,360
15,394
15,66
17,91
17,138
17,209
17,360
18,124
18,310
18,310
18,195
19,51
19,276
19,246
19,179
20,12
20,260
20,81
20,242
22,172
23,107
23,239
23,383
23,9
24,303
24,273
24,274
24,130
25,279
25,283
25,64
25,102
27,118
27,295
27,202
27,11
28,214
28,279
28,217
28,53
29,202
30,384
30,285
30,241
32,346
32,61
32,337
33,361
33,96
34,248
34,377
34,386
34,242
36,8
36,42
36,283
36,257
39,50
39,137
39,93
39,380
40,181
40,89
40,73
40,112
42,285
42,68
42,13
42,313
43,152
43,179
43,56
43,254
44,94
44,385
44,104
44,98
47,124
47,33
47,81
47,92
48,92
48,253
48,198
48,357
49,8
50,7
50,364
50,144
50,93
51,209
51,135
51,303
51,257
52,48
52,344
52,289
52,398
53,273
53,154
53,226
53,352
55,118
55,227
56,245
56,225
56,48
56,81
62,357
62,108
62,108
62,269
64,30
65,185
65,325
65,129
68,400
68,188
68,73
68,224
70,137
70,276
70,125
70,364
71,7
71,129
71,92
71,242
73,317
73,58
73,88
73,66
76,81
76,395
76,366
76,77
78,267
78,187
78,344
78,122
79,200
79,222
79,121
79,356
80,151
80,79
80,20
80,212
81,197
81,141
81,30
81,112
82,45
84,98
84,347
84,266
84,334
87,262
87,219
87,78
87,169
88,209
89,59
89,138
89,352
89,237
91,348
91,219
91,249
91,196
93,328
93,227
93,373
93,326
95,302
95,130
95,265
95,294
97,211
97,1
97,231
97,101
98,215
98,83
99,105
99,399
99,45
99,186
100,383
100,137
100,394
100,277
101,393
101,274
101,206
101,5
102,124
102,54
102,347
102,23
105,224
105,359
105,108
105,172
106,366
106,55
106,184
106,238
107,117
107,258
107,126
107,76
108,388
108,214
108,30
108,17
109,154
109,40
109,48
109,349
111,146
111,7
111,136
111,31
112,174
112,234
112,209
112,153
113,249
113,373
113,79
113,15
114,339
114,270
114,145
114,377
116,5
116,9
116,314
116,187
117,137
117,27
117,39
117,109
119,94
119,136
119,122
119,52
120,57
120,153
120,57
120,98
121,358
121,4
121,375
121,105
123,41
123,81
123,349
123,13
124,397
124,167
125,358
125,54
125,167
125,304
126,215
126,174
126,269
126,244
128,207
128,368
128,380
128,290
130,67
130,162
130,291
130,53
131,136
131,117
131,64
131,330
132,372
133,384
133,340
133,274
133,399
134,344
134,335
134,280
134,159
136,1
136,396
136,142
136,19
137,342
137,29
137,171
137,226
138,103
139,268
139,211
139,325
139,123
140,299
141,324
141,363
142,259
142,214
142,134
143,182
143,143
143,201
143,282
144,160
144,190
144,255
144,83
145,384
145,115
145,226
145,398
146,348
146,111
146,307
146,250
147,363
147,241
147,234
147,41
148,350
148,234
148,42
148,206
151,230
151,134
151,252
151,74
152,221
152,135
152,277
152,130
154,332
154,296
154,307
154,97
155,368
155,6
155,173
155,93
156,31
156,106
156,167
156,226
157,273
157,355
157,136
157,352
158,9
158,363
158,35
158,141
159,197
159,354
159,54
159,57
160,143
160,254
160,331
160,12
161,90
162,45
162,193
162,9
162,144
163,39
163,385
163,242
163,228
164,128
164,48
164,227
164,359
165,192
165,391
165,369
165,241
167,326
167,113
167,287
167,166
168,170
168,369
168,146
168,68
169,110
169,258
169,166
169,101
170,166
170,76
170,243
170,332
171,392
171,202
171,13
171,143
172,145
172,195
172,20
172,387
173,96
173,145
173,145
173,358
175,30
175,332
175,136
175,55
176,385
176,261
176,175
176,119
177,186
177,192
178,55
179,200
179,131
179,205
179,64
182,36
182,103
182,18
182,283
183,159
183,283
183,10
186,120
186,348
186,243
187,239
187,283
187,183
187,272
188,303
188,333
188,103
188,7
189,337
189,287
189,273
189,237
190,204
190,35
190,371
190,377
191,29
191,284
191,398
191,82
192,103
192,316
192,305
194,296
194,112
194,170
194,42
195,112
195,208
195,348
195,172
196,331
196,143
196,216
196,326
197,386
197,380
197,212
197,220
198,23
198,344
198,196
198,93
199,34
199,278
199,293
199,125
