4,67
6,116
6,270
6,239
6,26
12,385
12,108
12,330
14,190
14,373
14,45
14,374
18,185
18,377
18,62
18,7
21,97
21,99
21,180
21,216
22,287
22,315
29,296
29,112
29,386
29,335
36,73
36,247
36,61
36,333
37,68
37,299
37,352
37,312
39,8
39,7
39,232
39,23
42,98
42,87
42,132
42,204
57,397
57,272
61,364
61,244
61,228
61,257
62,130
62,98
62,357
62,87
67,236
67,62
67,201
67,151
68,373
68,63
71,164
71,231
71,112
71,191
77,336
77,306
77,216
77,193
79,387
79,326
79,345
82,48
82,130
82,31
82,157
83,335
84,360
84,130
84,128
84,268
89,396
89,343
89,98
91,201
91,61
91,82
91,163
93,336
93,393
93,41
93,272
94,197
94,37
94,320
94,28
98,47
98,341
98,39
98,131
99,234
99,279
99,380
99,322
104,124
105,334
105,342
105,394
105,243
107,40
107,398
107,318
107,339
108,79
108,399
108,15
109,148
109,208
109,387
109,5
128,63
128,109
128,45
128,259
129,130
129,208
129,359
134,161
134,253
134,193
134,148
135,319
135,283
135,303
135,54
138,352
138,63
138,103
138,47
142,131
142,119
142,354
142,246
148,147
148,304
148,177
148,185
152,162
152,36
152,242
152,67
155,1
159,58
159,237
159,269
159,68
167,287
167,323
167,8
167,72
173,280
173,153
173,51
176,86
176,32
176,280
176,331
177,99
177,190
177,58
177,146
182,391
182,136
182,118
182,133
183,295
183,26
183,207
183,333
188,312
188,254
188,336
190,303
193,305
193,212
193,42
193,208
