14,1
17,1
31,1
40,1
42,1
43,1
47,1
48,1
59,1
63,1
68,1
71,1
73,1
81,1
83,1
85,1
91,1
96,1
98,1
99,1
105,1
106,1
109,1
114,1
119,1
130,1
133,1
138,1
142,1
148,1
149,1
156,1
160,1
168,1
169,1
176,1
182,1
183,1
184,1
197,1
1,2
3,2
12,2
16,2
29,2
34,2
37,2
47,2
49,2
52,2
61,2
63,2
66,2
72,2
84,2
85,2
86,2
89,2
100,2
102,2
104,2
113,2
126,2
127,2
129,2
134,2
137,2
140,2
141,2
142,2
157,2
160,2
169,2
172,2
185,2
186,2
187,2
195,2
1,3
3,3
4,3
7,3
9,3
10,3
24,3
25,3
33,3
35,3
44,3
46,3
47,3
49,3
52,3
54,3
57,3
63,3
66,3
69,3
71,3
76,3
77,3
84,3
85,3
87,3
89,3
94,3
103,3
110,3
115,3
132,3
144,3
145,3
146,3
150,3
152,3
156,3
172,3
184,3
186,3
187,3
188,3
191,3
198,3
8,4
10,4
13,4
14,4
18,4
22,4
25,4
35,4
40,4
47,4
49,4
56,4
59,4
66,4
68,4
70,4
74,4
75,4
78,4
79,4
94,4
100,4
103,4
107,4
108,4
114,4
115,4
116,4
118,4
122,4
123,4
125,4
126,4
135,4
140,4
144,4
154,4
157,4
158,4
174,4
177,4
180,4
188,4
192,4
198,4
1,5
5,5
8,5
15,5
20,5
21,5
23,5
32,5
40,5
41,5
47,5
51,5
52,5
57,5
67,5
73,5
78,5
93,5
101,5
103,5
105,5
106,5
107,5
108,5
114,5
116,5
121,5
123,5
133,5
146,5
149,5
153,5
155,5
157,5
161,5
169,5
171,5
175,5
177,5
179,5
188,5
7,6
9,6
24,6
26,6
27,6
33,6
36,6
47,6
52,6
60,6
67,6
71,6
72,6
86,6
91,6
102,6
116,6
118,6
128,6
140,6
143,6
161,6
163,6
166,6
168,6
169,6
172,6
174,6
175,6
182,6
183,6
195,6
196,6
198,6
11,7
14,7
16,7
21,7
22,7
24,7
30,7
37,7
45,7
53,7
54,7
57,7
75,7
79,7
86,7
94,7
96,7
104,7
107,7
110,7
115,7
123,7
125,7
126,7
142,7
144,7
145,7
150,7
156,7
160,7
163,7
164,7
165,7
171,7
172,7
179,7
183,7
184,7
186,7
190,7
192,7
196,7
199,7
6,8
11,8
18,8
19,8
27,8
28,8
36,8
43,8
